       0.150854335711E+07        0.236483181989E+03  
       0.151096367806E+07        0.243673259591E+03  
       0.151163186460E+07        0.223363486024E+03  
       0.151535367425E+07        0.216421849331E+03  
       0.151895460686E+07        0.231668442989E+03  
       0.155701034848E+07        0.212536289115E+03  
       0.155898000501E+07        0.229301748190E+03  
       0.155956279341E+07        0.204025451752E+03  
       0.157240429814E+07        0.224063342315E+03  
       0.157351124553E+07        0.229388902223E+03  
       0.157485455156E+07        0.234601329871E+03  
       0.157573782255E+07        0.228358393475E+03  
       0.157741752767E+07        0.226355283909E+03  
       0.157814344214E+07        0.231206859498E+03  
       0.157887621433E+07        0.222891548414E+03  
       0.158241122800E+07        0.226485424266E+03  
       0.158318288751E+07        0.235420531040E+03  
       0.158362722074E+07        0.236154359695E+03  
       0.158369264465E+07        0.225403979372E+03  
       0.158388343667E+07        0.222151781391E+03  
       0.158613005307E+07        0.230819485624E+03  
       0.158830525106E+07        0.243624560028E+03  
       0.158839365061E+07        0.210468581733E+03  
       0.158854704014E+07        0.236265972964E+03  
       0.158857234285E+07        0.241363096746E+03  
       0.159070135544E+07        0.240478350334E+03  
       0.159868055999E+07        0.247120960973E+03  
       0.160175480031E+07        0.232774659691E+03  
       0.162065204468E+07        0.208544912113E+03  
       0.162122401810E+07        0.223533162377E+03  
       0.162209915140E+07        0.219705307873E+03  
       0.162250236532E+07        0.235595459960E+03  
       0.162386599731E+07        0.236317666094E+03  
       0.162428851164E+07        0.231310879966E+03  
       0.163110193289E+07        0.225749087053E+03  
       0.163377758058E+07        0.229477386145E+03  
       0.166410155002E+07        0.205896361086E+03  
       0.166529903676E+07        0.221853128274E+03  
       0.169594229981E+07        0.217227051032E+03  
       0.169858528981E+07        0.229999367632E+03  
       0.170028650789E+07        0.200488837828E+03  
       0.170485573916E+07        0.228521927817E+03  
       0.170757476651E+07        0.227103690875E+03  
       0.175838093908E+07        0.222961020980E+03  
       0.175849099984E+07        0.221701820458E+03  
       0.175968517451E+07        0.229683372045E+03  
       0.175976766988E+07        0.234389584262E+03  
       0.175978461497E+07        0.231024987301E+03  
       0.176120710200E+07        0.219105077180E+03  
       0.176261246212E+07        0.243210797550E+03  
       0.176376895786E+07        0.219710161519E+03  
       0.176470605141E+07        0.234154662859E+03  
       0.176597528421E+07        0.225691064489E+03  
       0.176597984756E+07        0.231224272701E+03  
       0.176609023149E+07        0.239548381239E+03  
       0.176628952893E+07        0.240744520923E+03  
       0.176630598159E+07        0.232087581563E+03  
       0.176631531471E+07        0.245704112738E+03  
       0.176632204471E+07        0.236712456420E+03  
       0.176730391526E+07        0.260370639154E+03  
       0.176734836827E+07        0.249918695496E+03  
       0.176735599782E+07        0.237375188594E+03  
       0.176736130188E+07        0.244811330658E+03  
       0.176760786459E+07        0.233633231138E+03  
       0.176763587522E+07        0.240735277255E+03  
       0.176778561456E+07        0.239701044103E+03  
       0.176939975774E+07        0.248971944793E+03  
       0.177199444886E+07        0.220898691586E+03  
       0.177219396558E+07        0.240545215915E+03  
       0.177228613988E+07        0.242175137646E+03  
       0.177232869426E+07        0.235598522979E+03  
       0.177265501119E+07        0.239219299742E+03  
       0.177301749129E+07        0.240397973269E+03  
       0.177563539900E+07        0.236858993347E+03  
       0.177973778368E+07        0.226672482967E+03  
       0.180204054842E+07        0.219970376929E+03  
       0.180728499214E+07        0.209059445933E+03  
       0.182546055900E+07        0.230372857548E+03  
       0.187081008593E+07        0.235085513634E+03  
       0.188160411003E+07        0.230410885199E+03  
       0.188857447741E+07        0.227173419363E+03  
       0.190000000806E+07        0.232695512534E+03  
       0.190712018920E+07        0.221232999906E+03  
       0.190822627890E+07        0.232694322570E+03  
       0.190940370404E+07        0.217578146452E+03  
       0.191019269215E+07        0.223494773577E+03  
       0.191035516528E+07        0.220406841311E+03  
       0.191045793942E+07        0.219570048303E+03  
       0.191914432651E+07        0.248193121491E+03  
       0.192054585009E+07        0.224690840682E+03  
       0.192101533287E+07        0.223126732859E+03  
       0.192105170305E+07        0.224588734719E+03  
       0.192183480759E+07        0.231087505938E+03  
       0.192194366840E+07        0.209771257361E+03  
       0.192211506332E+07        0.248783617572E+03  
       0.192220954633E+07        0.227052439031E+03  
       0.192237450919E+07        0.250347495652E+03  
       0.192266194144E+07        0.247916819747E+03  
       0.192266342610E+07        0.242714660255E+03  
       0.192267146953E+07        0.253304966421E+03  
       0.192269689334E+07        0.242633851137E+03  
       0.192271563007E+07        0.230171908705E+03  
       0.192274878357E+07        0.227277142308E+03  
       0.192279904755E+07        0.247374724274E+03  
       0.192314870670E+07        0.261952998204E+03  
       0.192372529192E+07        0.235455618825E+03  
       0.192397007875E+07        0.223297895061E+03  
       0.192504067731E+07        0.213121723554E+03  
       0.192524092909E+07        0.233019475899E+03  
       0.192573940393E+07        0.240138215241E+03  
       0.192790236056E+07        0.247602023499E+03  
       0.192807970716E+07        0.254261643261E+03  
       0.192810912462E+07        0.248360714296E+03  
       0.192819501143E+07        0.222471580830E+03  
       0.192820765680E+07        0.241205807799E+03  
       0.192823185918E+07        0.242637287075E+03  
       0.192832276382E+07        0.228316546943E+03  
       0.192847166747E+07        0.236073355359E+03  
       0.192860095971E+07        0.240084090803E+03  
       0.192863089918E+07        0.219367054939E+03  
       0.192997514015E+07        0.230890582132E+03  
       0.193004955091E+07        0.222352589117E+03  
       0.193012639175E+07        0.236230740240E+03  
       0.193026890012E+07        0.234395807908E+03  
       0.193029433509E+07        0.232158203183E+03  
       0.193033724740E+07        0.234391209607E+03  
       0.193041291548E+07        0.242627954263E+03  
       0.193087385827E+07        0.224479884237E+03  
       0.194354567777E+07        0.224888451319E+03  
       0.194435294563E+07        0.220575883341E+03  
       0.194793911226E+07        0.226398990248E+03  
       0.194914802558E+07        0.239108650548E+03  
       0.194931325839E+07        0.230799294561E+03  
       0.194938483714E+07        0.224347761835E+03  
       0.194946610446E+07        0.219362892261E+03  
       0.194989882721E+07        0.249735094544E+03  
       0.194990376795E+07        0.240148325203E+03  
       0.194994344155E+07        0.235365652078E+03  
       0.195424954235E+07        0.258554317140E+03  
       0.195475360925E+07        0.231472263097E+03  
       0.195695635649E+07        0.239866316460E+03  
       0.195915086216E+07        0.220145111323E+03  
       0.196134040104E+07        0.248270388097E+03  
       0.196192875310E+07        0.238021071790E+03  
       0.196451642160E+07        0.237880724380E+03  
       0.196486632427E+07        0.225214119978E+03  
       0.196551198672E+07        0.240049633085E+03  
       0.197139720384E+07        0.233533086366E+03  
       0.197151032746E+07        0.225839891142E+03  
       0.197182553834E+07        0.229272628455E+03  
       0.197238127140E+07        0.242685070802E+03  
       0.197305276555E+07        0.229749558686E+03  
       0.197402223418E+07        0.220093759308E+03  
       0.197418871161E+07        0.231334238735E+03  
       0.197482735952E+07        0.226062812322E+03  
       0.197490442169E+07        0.243208591964E+03  
       0.197501594391E+07        0.229209016223E+03  
       0.197513490780E+07        0.230784425634E+03  
       0.197598735579E+07        0.223277878971E+03  
       0.197673064521E+07        0.223248914010E+03  
       0.197751082795E+07        0.224771323751E+03  
       0.197798747645E+07        0.232308291077E+03  
       0.198046415251E+07        0.227330901244E+03  
       0.198309469506E+07        0.221668101405E+03  
       0.202969706079E+07        0.235533848172E+03  
       0.203129618853E+07        0.227221498033E+03  
       0.203214496860E+07        0.246500345712E+03  
       0.203242106843E+07        0.237082896470E+03  
       0.203280900731E+07        0.217058608437E+03  
       0.205180315544E+07        0.223729055608E+03  
       0.206737831221E+07        0.223561521723E+03  
       0.206802030417E+07        0.245219302555E+03  
       0.206816613730E+07        0.220981918511E+03  
       0.206842885125E+07        0.226721891824E+03  
       0.206929518667E+07        0.231384262422E+03  
       0.206973037276E+07        0.228415652614E+03  
       0.206997936728E+07        0.234145470524E+03  
       0.207011110300E+07        0.224234656888E+03  
       0.207018146996E+07        0.236734024225E+03  
       0.207028579556E+07        0.219970890249E+03  
       0.207044319158E+07        0.243321618103E+03  
       0.207103514823E+07        0.236408237672E+03  
       0.207278956244E+07        0.216492476336E+03  
       0.207309146453E+07        0.225412200691E+03  
       0.207344519122E+07        0.244270780466E+03  
       0.207823069903E+07        0.212937325353E+03  
       0.207864338197E+07        0.226699262891E+03  
       0.207904666505E+07        0.229420725806E+03  
       0.211056608012E+07        0.229861635410E+03  
       0.211432612199E+07        0.225239314400E+03  
       0.211901016275E+07        0.218636083897E+03  
       0.211926208289E+07        0.217981663650E+03  
       0.211961666613E+07        0.232312061970E+03  
       0.212009948764E+07        0.232500132331E+03  
       0.212584403082E+07        0.247632409031E+03  
       0.213466558879E+07        0.230184862621E+03  
       0.213475282512E+07        0.236086408010E+03  
       0.213578127634E+07        0.229360796281E+03  
       0.213628874808E+07        0.226017592664E+03  
       0.213963327552E+07        0.214404540830E+03  
       0.214034572309E+07        0.226950325702E+03  
       0.214579264330E+07        0.227888491500E+03  
       0.215217865082E+07        0.222072739828E+03  
       0.215256334689E+07        0.229961322900E+03  
       0.215514761029E+07        0.227915353975E+03  
       0.216259247032E+07        0.216070511124E+03  
       0.221310851946E+07        0.220535380114E+03  
       0.224094126347E+07        0.216394595623E+03  
       0.235663757216E+07        0.204862682709E+03  
       0.243246702293E+07        0.222214081253E+03  
       0.244250747224E+07        0.216753537603E+03  
       0.248661361493E+07        0.223310408343E+03  
       0.250563741085E+07        0.229311215350E+03  
       0.251048086162E+07        0.213368894916E+03  
       0.259947272777E+07        0.222098232014E+03  
       0.259960690948E+07        0.225665688375E+03  
       0.259980034336E+07        0.223972062607E+03  
       0.260045698986E+07        0.240137311987E+03  
       0.260050340361E+07        0.229615670235E+03  
       0.260360679381E+07        0.249517280122E+03  
       0.260490385012E+07        0.251855946023E+03  
       0.260512791245E+07        0.233524590622E+03  
       0.260576998924E+07        0.233654320654E+03  
       0.260585600226E+07        0.231006286277E+03  
       0.260629091928E+07        0.236592407984E+03  
       0.260637063466E+07        0.217285531441E+03  
       0.260961821115E+07        0.226617225498E+03  
       0.263749445790E+07        0.218407310408E+03  
       0.263785230323E+07        0.221849457820E+03  
       0.264229346346E+07        0.239196493725E+03  
       0.265349020552E+07        0.233916214679E+03  
       0.265667715098E+07        0.226008126499E+03  
       0.265767140968E+07        0.221537186399E+03  
       0.265843504689E+07        0.221423413511E+03  
       0.267370714169E+07        0.218311208604E+03  
       0.267399287512E+07        0.239051307693E+03  
       0.267417440361E+07        0.223225803283E+03  
       0.267480716411E+07        0.244767226206E+03  
       0.267519449971E+07        0.239082948489E+03  
       0.267530440707E+07        0.241064284163E+03  
       0.267532932704E+07        0.228695950036E+03  
       0.267540911912E+07        0.202700752028E+03  
       0.268123121170E+07        0.224659492194E+03  
       0.268171862202E+07        0.220917889061E+03  
       0.268764918909E+07        0.214145414965E+03  
       0.268926899569E+07        0.215369598083E+03  
       0.269107036173E+07        0.222710594106E+03  
       0.269185335418E+07        0.224761316677E+03  
       0.269679649125E+07        0.221602922615E+03  
       0.270100081944E+07        0.217754084036E+03  
       0.270840257380E+07        0.225620149238E+03  
       0.270935103138E+07        0.232356435252E+03  
       0.271495277024E+07        0.213139367655E+03  
       0.272244749246E+07        0.225313098895E+03  
       0.276988100941E+07        0.215238862447E+03  
       0.277097444857E+07        0.235726237750E+03  
       0.277665882775E+07        0.221840246939E+03  
       0.277681499536E+07        0.236935304652E+03  
       0.277731754355E+07        0.230446907747E+03  
       0.277737570796E+07        0.239346714582E+03  
       0.277746211999E+07        0.231196733079E+03  
       0.277749344373E+07        0.249664865055E+03  
       0.277761465105E+07        0.230007905931E+03  
       0.278011338812E+07        0.222496027093E+03  
       0.278048694787E+07        0.232796504855E+03  
       0.278052877844E+07        0.223054419316E+03  
       0.278113301376E+07        0.224649383034E+03  
       0.278229127763E+07        0.229865364861E+03  
       0.278416392408E+07        0.242321571061E+03  
       0.278438651333E+07        0.231650801694E+03  
       0.278452010680E+07        0.245088545397E+03  
       0.278453344405E+07        0.228581678527E+03  
       0.278490829118E+07        0.221327220908E+03  
       0.278557188540E+07        0.234767696458E+03  
       0.278893309011E+07        0.241378769487E+03  
       0.278914296040E+07        0.232935424667E+03  
       0.278917367899E+07        0.231163437079E+03  
       0.278977120186E+07        0.212006362626E+03  
       0.279092251567E+07        0.222651033025E+03  
       0.279138177139E+07        0.231809790041E+03  
       0.279897635774E+07        0.224705855912E+03  
       0.279937701449E+07        0.224561782237E+03  
       0.281041585389E+07        0.227049308199E+03  
       0.281528617825E+07        0.227741334921E+03  
       0.281980683962E+07        0.238508918293E+03  
       0.281989726534E+07        0.232961242822E+03  
       0.282028155357E+07        0.234111998588E+03  
       0.282044707875E+07        0.232203455075E+03  
       0.282045638442E+07        0.231251722803E+03  
       0.282078771225E+07        0.249703768286E+03  
       0.282080567449E+07        0.229917255959E+03  
       0.282085423835E+07        0.233415353264E+03  
       0.282090232105E+07        0.234400586501E+03  
       0.282100992707E+07        0.231866811066E+03  
       0.282102504546E+07        0.225493978972E+03  
       0.282128900838E+07        0.234776108016E+03  
       0.282132150136E+07        0.230917713805E+03  
       0.282145907054E+07        0.257797432222E+03  
       0.282167030825E+07        0.232090285842E+03  
       0.282167318389E+07        0.239674834086E+03  
       0.282168132316E+07        0.241702152996E+03  
       0.282249147491E+07        0.239131038801E+03  
       0.282685221165E+07        0.228781532071E+03  
       0.282918419361E+07        0.224963652713E+03  
       0.282970852019E+07        0.222541736089E+03  
       0.283010930905E+07        0.249664960808E+03  
       0.283036172687E+07        0.247932735602E+03  
       0.283049903126E+07        0.226839163012E+03  
       0.283243808831E+07        0.249367340428E+03  
       0.283370997698E+07        0.229478499563E+03  
       0.283588333911E+07        0.232450934320E+03  
       0.283830281655E+07        0.220494594771E+03  
       0.284091154394E+07        0.214621226737E+03  
       0.288835600606E+07        0.214042084000E+03  
       0.293765284649E+07        0.221499798691E+03  
       0.293970739697E+07        0.232993133156E+03  
       0.294021184625E+07        0.215641474629E+03  
       0.294028394764E+07        0.221590790458E+03  
       0.294042092458E+07        0.224685351040E+03  
       0.294609012931E+07        0.237446883468E+03  
       0.294623162925E+07        0.228002147346E+03  
       0.294632901442E+07        0.223264888755E+03  
       0.294929629174E+07        0.229220403873E+03  
       0.295570088634E+07        0.233579486826E+03  
       0.295949929066E+07        0.227415561265E+03  
       0.296200375688E+07        0.221637601320E+03  
       0.296489254886E+07        0.225553630856E+03  
       0.296551282707E+07        0.222456352619E+03  
       0.296855691330E+07        0.227714856690E+03  
       0.297314985203E+07        0.218810577937E+03  
       0.297495462583E+07        0.233960877253E+03  
       0.297701742261E+07        0.228931822500E+03  
       0.297714130890E+07        0.239508236370E+03  
       0.297720278080E+07        0.245818773701E+03  
       0.297724116975E+07        0.246623359952E+03  
       0.297724501652E+07        0.247448833094E+03  
       0.297727900720E+07        0.225860422097E+03  
       0.297738420716E+07        0.235689678160E+03  
       0.297797479197E+07        0.235410952978E+03  
       0.297861070974E+07        0.233940233274E+03  
       0.297870956088E+07        0.232521094214E+03  
       0.297885372399E+07        0.237317338664E+03  
       0.297950515443E+07        0.242411679225E+03  
       0.297955700839E+07        0.240377374163E+03  
       0.297993262950E+07        0.234980039197E+03  
       0.298008059676E+07        0.233630350315E+03  
       0.298019450912E+07        0.229882758164E+03  
       0.298023196471E+07        0.238427371720E+03  
       0.298026449306E+07        0.240549886872E+03  
       0.298028991598E+07        0.242563250665E+03  
       0.298070664861E+07        0.231542683178E+03  
       0.298070952963E+07        0.232146199382E+03  
       0.298078534000E+07        0.240158787417E+03  
       0.298093723321E+07        0.252882294376E+03  
       0.298104444712E+07        0.230801846170E+03  
       0.298262801660E+07        0.239230407501E+03  
       0.298488531127E+07        0.227750205001E+03  
       0.307251151387E+07        0.212811414249E+03  
       0.307380536848E+07        0.212449085425E+03  
       0.307800368519E+07        0.214333019079E+03  
       0.307955741210E+07        0.212343611988E+03  
       0.308158841685E+07        0.237371632979E+03  
       0.309017167219E+07        0.225567110696E+03  
       0.309421123523E+07        0.228450307018E+03  
       0.310204555062E+07        0.219307641499E+03  
       0.310636123053E+07        0.233540154433E+03  
       0.310682000903E+07        0.223553663762E+03  
       0.310816553282E+07        0.227008329242E+03  
       0.310908606784E+07        0.227563911833E+03  
       0.311008310595E+07        0.233956191866E+03  
       0.311111481996E+07        0.241788201814E+03  
       0.311168172010E+07        0.244594468529E+03  
       0.311232403834E+07        0.226142042953E+03  
       0.311233501551E+07        0.229862919712E+03  
       0.311241199053E+07        0.235525843238E+03  
       0.311436446473E+07        0.243042741666E+03  
       0.311465050182E+07        0.244086341814E+03  
       0.311541929809E+07        0.252741732647E+03  
       0.311585783803E+07        0.223836585105E+03  
       0.311660124335E+07        0.220963632042E+03  
       0.311761432415E+07        0.239332310152E+03  
       0.311827368098E+07        0.225398429234E+03  
       0.311913196257E+07        0.222379075325E+03  
       0.311926805342E+07        0.232121750722E+03  
       0.312142149415E+07        0.215418639482E+03  
       0.312169859808E+07        0.225268614083E+03  
       0.312203885472E+07        0.216202039567E+03  
       0.312402329503E+07        0.228067931478E+03  
       0.312450638191E+07        0.228413974381E+03  
       0.312456460604E+07        0.234842104735E+03  
       0.312465576104E+07        0.231776776113E+03  
       0.312913398016E+07        0.233312047839E+03  
       0.313211948204E+07        0.234712979119E+03  
       0.313766938678E+07        0.219678224641E+03  
       0.314129402579E+07        0.227740906009E+03  
       0.314727451240E+07        0.213398959346E+03  
       0.314845064771E+07        0.228357639900E+03  
       0.314868035178E+07        0.232460847704E+03  
       0.314901130491E+07        0.232495806161E+03  
       0.314911891674E+07        0.227552151973E+03  
       0.314918566789E+07        0.232687383205E+03  
       0.315044774266E+07        0.250369668969E+03  
       0.315058239819E+07        0.222189816300E+03  
       0.315279897305E+07        0.239709908418E+03  
       0.315433049304E+07        0.237590741199E+03  
       0.315495669774E+07        0.229222899355E+03  
       0.315612558333E+07        0.231196408882E+03  
       0.315786692919E+07        0.219707085925E+03  
       0.316148708267E+07        0.234411548632E+03  
       0.316990245547E+07        0.237105984619E+03  
       0.317433011254E+07        0.233891313573E+03  
       0.317597336389E+07        0.219292113898E+03  
       0.317617801495E+07        0.227546276043E+03  
       0.318070039327E+07        0.228767323634E+03  
       0.323315198315E+07        0.235487696313E+03  
       0.325348757973E+07        0.217027629263E+03  
       0.326196150924E+07        0.232613057280E+03  
       0.326466190285E+07        0.225062304596E+03  
       0.327724722806E+07        0.234602060590E+03  
       0.328343788817E+07        0.235261551866E+03  
       0.328604990237E+07        0.215094170260E+03  
       0.329112485041E+07        0.224903803634E+03  
       0.330269835278E+07        0.207864432144E+03  
       0.331922483468E+07        0.216748032723E+03  
       0.332122373311E+07        0.222500617974E+03  
       0.332295146545E+07        0.222718746652E+03  
       0.332483572757E+07        0.233404910051E+03  
       0.333290272743E+07        0.238630338878E+03  
       0.333707638929E+07        0.219868199302E+03  
       0.334299343390E+07        0.237579833993E+03  
       0.335854039666E+07        0.214521120114E+03  
       0.345446468669E+07        0.219972156267E+03  
       0.350399496562E+07        0.215507230683E+03  
       0.350771551290E+07        0.216340196103E+03  
       0.351321476560E+07        0.211014852952E+03  
       0.353180558800E+07        0.228623659757E+03  
       0.353618050701E+07        0.232224236288E+03  
       0.353639010128E+07        0.223802260688E+03  
       0.353648542402E+07        0.238905762134E+03  
       0.353712921467E+07        0.247430032297E+03  
       0.353749284705E+07        0.230337757599E+03  
       0.353791781518E+07        0.231701341074E+03  
       0.353813303716E+07        0.225028808738E+03  
       0.353858989932E+07        0.215919087020E+03  
       0.353999864744E+07        0.215819317965E+03  
       0.355284765771E+07        0.224644796489E+03  
       0.355609040744E+07        0.223902772268E+03  
       0.355672626845E+07        0.233707077581E+03  
       0.355749251007E+07        0.218375274166E+03  
       0.355823470642E+07        0.239246170025E+03  
       0.355887519906E+07        0.235376312214E+03  
       0.355924798488E+07        0.234961972702E+03  
       0.355931343133E+07        0.231445180997E+03  
       0.355967732990E+07        0.233926939483E+03  
       0.355981233018E+07        0.221741530588E+03  
       0.356261877788E+07        0.229093905489E+03  
       0.356367759183E+07        0.218964503921E+03  
       0.356390024581E+07        0.226707299002E+03  
       0.356488755186E+07        0.225509413461E+03  
       0.356529406111E+07        0.227668726534E+03  
       0.356748933962E+07        0.230666179233E+03  
       0.356879680724E+07        0.218048293111E+03  
       0.356884301069E+07        0.241870877076E+03  
       0.356906675151E+07        0.240879404554E+03  
       0.357011533229E+07        0.224453690697E+03  
       0.357458300070E+07        0.229469765098E+03  
       0.359686539429E+07        0.221199997933E+03  
       0.359854651850E+07        0.213555133743E+03  
       0.362749195181E+07        0.219665280697E+03  
       0.364155964605E+07        0.227700120197E+03  
       0.367508424424E+07        0.229866520838E+03  
       0.368890533121E+07        0.218937143855E+03  
       0.369611776643E+07        0.224432891101E+03  
       0.370583533397E+07        0.211686836215E+03  
       0.370879559006E+07        0.229905757914E+03  
       0.371296916432E+07        0.213069945859E+03  
       0.371348524164E+07        0.215990202048E+03  
       0.374949174205E+07        0.231007553820E+03  
       0.375523977015E+07        0.234966710020E+03  
       0.375924475751E+07        0.226280205156E+03  
       0.376068777232E+07        0.235417830033E+03  
       0.376154388296E+07        0.219020458367E+03  
       0.376561294833E+07        0.240348387278E+03  
       0.377036774784E+07        0.213712990251E+03  
       0.377048998827E+07        0.214948417762E+03  
       0.377330066903E+07        0.214214704879E+03  
       0.381426912146E+07        0.224110077722E+03  
       0.381733622601E+07        0.207857201543E+03  
       0.381891370672E+07        0.221243671497E+03  
       0.384982764279E+07        0.232151783989E+03  
       0.385738780798E+07        0.220222405547E+03  
       0.386212603032E+07        0.218668259975E+03  
       0.386342266457E+07        0.231176432951E+03  
       0.387831166655E+07        0.232330375663E+03  
       0.387908222900E+07        0.229299724966E+03  
       0.388551129627E+07        0.222735370749E+03  
       0.388699944917E+07        0.226244043829E+03  
       0.389669839805E+07        0.218163730304E+03  
       0.395934997811E+07        0.221106775944E+03  
       0.396230168876E+07        0.212871832842E+03  
       0.396945252275E+07        0.216176575968E+03  
       0.399331359297E+07        0.212165878364E+03  
       0.399750168591E+07        0.222018589696E+03  
       0.400287186264E+07        0.242108916430E+03  
       0.404608741926E+07        0.215300520464E+03  
       0.404652579953E+07        0.221903236748E+03  
       0.405216619486E+07        0.219492153689E+03  
       0.405226495736E+07        0.241439900747E+03  
       0.405242274754E+07        0.228847237227E+03  
       0.405279466250E+07        0.222272339531E+03  
       0.405291878947E+07        0.245546677460E+03  
       0.405386094652E+07        0.241773912703E+03  
       0.405462303637E+07        0.222799595379E+03  
       0.405464794288E+07        0.241779251863E+03  
       0.405494644673E+07        0.251111251900E+03  
       0.405497666098E+07        0.243228065309E+03  
       0.405511104376E+07        0.247151126548E+03  
       0.405518273261E+07        0.232184066549E+03  
       0.405518746479E+07        0.235968133766E+03  
       0.405535051229E+07        0.255219730438E+03  
       0.405542054420E+07        0.240678648505E+03  
       0.405542356094E+07        0.238466401122E+03  
       0.405543534835E+07        0.236782887093E+03  
       0.405561527086E+07        0.235820642657E+03  
       0.405603318941E+07        0.238749597504E+03  
       0.405610293455E+07        0.228082046941E+03  
       0.405625958668E+07        0.234844732748E+03  
       0.405652197794E+07        0.226389847850E+03  
       0.405665341060E+07        0.232955357930E+03  
       0.405679850865E+07        0.228743074933E+03  
       0.405693781830E+07        0.251615782289E+03  
       0.405696958747E+07        0.237562843686E+03  
       0.405700807364E+07        0.235014044929E+03  
       0.405751272772E+07        0.237377818763E+03  
       0.405754756567E+07        0.240775712037E+03  
       0.405853897961E+07        0.244960913994E+03  
       0.405859595252E+07        0.226178117758E+03  
       0.405861459415E+07        0.230702638887E+03  
       0.405921599798E+07        0.230056343348E+03  
       0.405939682523E+07        0.235967721157E+03  
       0.405963761755E+07        0.220479350968E+03  
       0.405978305565E+07        0.222717316358E+03  
       0.406055680394E+07        0.222831410762E+03  
       0.409037204827E+07        0.232162584920E+03  
       0.409109328997E+07        0.219382476896E+03  
       0.409290613052E+07        0.231188601137E+03  
       0.409708910615E+07        0.232910607066E+03  
       0.410075714461E+07        0.220959123781E+03  
       0.410312902148E+07        0.229244203568E+03  
       0.410341176508E+07        0.230239925268E+03  
       0.410495359844E+07        0.240901922913E+03  
       0.410784390753E+07        0.242214649808E+03  
       0.410829504469E+07        0.216181733879E+03  
       0.410842175381E+07        0.237040991636E+03  
       0.410848815363E+07        0.224175126474E+03  
       0.410919798790E+07        0.230070475258E+03  
       0.410954383016E+07        0.235223183772E+03  
       0.410975506361E+07        0.225078644086E+03  
       0.411014926598E+07        0.232853283163E+03  
       0.411697179203E+07        0.224287148706E+03  
       0.411913565268E+07        0.238189843051E+03  
       0.411916253584E+07        0.230140632868E+03  
