      -0.153968200590E+04        0.270919558184E+00       -0.153941108635E+04 
      -0.153815052432E+04        0.117771399878E+00       -0.153803275292E+04 
      -0.153742307155E+04        0.450261228197E-01       -0.153737804543E+04 
      -0.153855114804E+04        0.157833771419E+00       -0.153839331426E+04 
      -0.153885421237E+04        0.188140205042E+00       -0.153866607217E+04 
      -0.153950191326E+04        0.252910293639E+00       -0.153924900296E+04 
      -0.153905455564E+04        0.208174531685E+00       -0.153884638111E+04 
      -0.153916830991E+04        0.219549958875E+00       -0.153894875995E+04 
      -0.153921510850E+04        0.224229817975E+00       -0.153899087868E+04 
      -0.153762533088E+04        0.652520555877E-01       -0.153756007882E+04 
      -0.153885562358E+04        0.188281325695E+00       -0.153866734225E+04 
      -0.153772818338E+04        0.755373060740E-01       -0.153765264608E+04 
      -0.153855834455E+04        0.158553422950E+00       -0.153839979113E+04 
      -0.153783848918E+04        0.865678858526E-01       -0.153775192129E+04 
      -0.153780343156E+04        0.830621239031E-01       -0.153772036944E+04 
      -0.153889418552E+04        0.192137519368E+00       -0.153870204800E+04 
      -0.153845571504E+04        0.148290472115E+00       -0.153830742457E+04 
      -0.153845198948E+04        0.147917915429E+00       -0.153830407156E+04 
      -0.153907017024E+04        0.209735991964E+00       -0.153886043425E+04 
      -0.153926993030E+04        0.229711998022E+00       -0.153904021830E+04 
      -0.153811679759E+04        0.114398726592E+00       -0.153800239886E+04 
      -0.153905065151E+04        0.207784119316E+00       -0.153884286740E+04 
      -0.153906899564E+04        0.209618532291E+00       -0.153885937711E+04 
      -0.153910828010E+04        0.213546977827E+00       -0.153889473312E+04 
      -0.153926060831E+04        0.228779798672E+00       -0.153903182851E+04 
      -0.153846169176E+04        0.148888143478E+00       -0.153831280361E+04 
      -0.153881911115E+04        0.184630082458E+00       -0.153863448106E+04 
      -0.153928639761E+04        0.231358729187E+00       -0.153905503888E+04 
      -0.154083995420E+04        0.386714388223E+00       -0.154045323982E+04 
      -0.154103529275E+04        0.406248242913E+00       -0.154062904451E+04 
      -0.153890087339E+04        0.192806306998E+00       -0.153870806708E+04 
      -0.153963310929E+04        0.266029896870E+00       -0.153936707939E+04 
      -0.153989840990E+04        0.292559958279E+00       -0.153960584995E+04 
      -0.153987583632E+04        0.290302600175E+00       -0.153958553372E+04 
      -0.153890381901E+04        0.193100868749E+00       -0.153871071814E+04 
      -0.153929592582E+04        0.232311549755E+00       -0.153906361427E+04 
      -0.154015290638E+04        0.318009606126E+00       -0.153983489678E+04 
      -0.153885829871E+04        0.188548838503E+00       -0.153866974987E+04 
      -0.153890938542E+04        0.193657509848E+00       -0.153871572791E+04 
      -0.153989674457E+04        0.292393425130E+00       -0.153960435115E+04 
      -0.153913065907E+04        0.215784875052E+00       -0.153891487420E+04 
      -0.153905223970E+04        0.207942938028E+00       -0.153884429676E+04 
      -0.153981605112E+04        0.284324079420E+00       -0.153953172704E+04 
      -0.153949270698E+04        0.251989666008E+00       -0.153924071732E+04 
      -0.153859467561E+04        0.162186528634E+00       -0.153843248908E+04 
      -0.153795551620E+04        0.982705882815E-01       -0.153785724562E+04 
      -0.153992587254E+04        0.295306221555E+00       -0.153963056632E+04 
      -0.153911771710E+04        0.214490678133E+00       -0.153890322642E+04 
      -0.153961539781E+04        0.264258749102E+00       -0.153935113906E+04 
      -0.153845846007E+04        0.148564975324E+00       -0.153830989510E+04 
      -0.153930411518E+04        0.233130486016E+00       -0.153907098470E+04 
      -0.153937879280E+04        0.240598247410E+00       -0.153913819455E+04 
      -0.153932908993E+04        0.235627960430E+00       -0.153909346197E+04 
      -0.153847238177E+04        0.149957144829E+00       -0.153832242463E+04 
      -0.153843607534E+04        0.146326501379E+00       -0.153828974883E+04 
      -0.153911225511E+04        0.213944478652E+00       -0.153889831063E+04 
      -0.153911156764E+04        0.213875731430E+00       -0.153889769190E+04 
      -0.153858752331E+04        0.161471298713E+00       -0.153842605201E+04 
      -0.153924527882E+04        0.227246849883E+00       -0.153901803197E+04 
      -0.153912009376E+04        0.214728343464E+00       -0.153890536541E+04 
      -0.153809906042E+04        0.112625009541E+00       -0.153798643541E+04 
      -0.153842196901E+04        0.144915869125E+00       -0.153827705314E+04 
      -0.153959423564E+04        0.262142531695E+00       -0.153933209311E+04 
      -0.153852093992E+04        0.154812959516E+00       -0.153836612696E+04 
      -0.153670599394E+04        0.000000000000E+00       -0.153670599394E+04 
      -0.153824860272E+04        0.127579240292E+00       -0.153812102348E+04 
      -0.153854748172E+04        0.157467139967E+00       -0.153839001458E+04 
      -0.153970868771E+04        0.273587738457E+00       -0.153943509997E+04 
      -0.154012635378E+04        0.315354346025E+00       -0.153981099944E+04 
      -0.153965352040E+04        0.268071007484E+00       -0.153938544939E+04 
      -0.153831586034E+04        0.134305001547E+00       -0.153818155534E+04 
      -0.153879340157E+04        0.182059125049E+00       -0.153861134245E+04 
      -0.153848911727E+04        0.151630694952E+00       -0.153833748658E+04 
      -0.153896253889E+04        0.198972856886E+00       -0.153876356603E+04 
      -0.153900467847E+04        0.203186815016E+00       -0.153880149166E+04 
      -0.153885674030E+04        0.188392997375E+00       -0.153866834730E+04 
      -0.153927935814E+04        0.230654782028E+00       -0.153904870336E+04 
      -0.153954752092E+04        0.257471059908E+00       -0.153929004986E+04 
      -0.153859738168E+04        0.162457135809E+00       -0.153843492454E+04 
      -0.153932966537E+04        0.235685504820E+00       -0.153909397987E+04 
      -0.153860639847E+04        0.163358814633E+00       -0.153844303965E+04 
      -0.153935130055E+04        0.237849022638E+00       -0.153911345153E+04 
      -0.153772071497E+04        0.747904646905E-01       -0.153764592450E+04 
      -0.153945745674E+04        0.248464642077E+00       -0.153920899210E+04 
      -0.153927856375E+04        0.230575342580E+00       -0.153904798840E+04 
      -0.153877737205E+04        0.180456172904E+00       -0.153859691588E+04 
      -0.153814379538E+04        0.117098505852E+00       -0.153802669687E+04 
      -0.153827238086E+04        0.129957054126E+00       -0.153814242381E+04 
      -0.153813444077E+04        0.116163044473E+00       -0.153801827772E+04 
      -0.153825792629E+04        0.128511596334E+00       -0.153812941469E+04 
      -0.153824339893E+04        0.127058861240E+00       -0.153811634007E+04 
      -0.153963695685E+04        0.266414652792E+00       -0.153937054220E+04 
      -0.153903951626E+04        0.206670593585E+00       -0.153883284566E+04 
      -0.153910468838E+04        0.213187805467E+00       -0.153889150057E+04 
      -0.153780223312E+04        0.829422799203E-01       -0.153771929084E+04 
      -0.153752210568E+04        0.549295362812E-01       -0.153746717615E+04 
      -0.153854608000E+04        0.157326967860E+00       -0.153838875303E+04 
      -0.153793829024E+04        0.965479916758E-01       -0.153784174225E+04 
      -0.153774419816E+04        0.771387833589E-01       -0.153766705937E+04 
      -0.153767639418E+04        0.703583862269E-01       -0.153760603580E+04 
      -0.153792482816E+04        0.952017834279E-01       -0.153782962637E+04 
      -0.153936835341E+04        0.239554309326E+00       -0.153912879911E+04 
      -0.153836950140E+04        0.139669108064E+00       -0.153822983229E+04 
      -0.153737497673E+04        0.402166407693E-01       -0.153733476009E+04 
      -0.153819387164E+04        0.122106131737E+00       -0.153807176551E+04 
      -0.153754411434E+04        0.571304015397E-01       -0.153748698394E+04 
      -0.153862185930E+04        0.164904897955E+00       -0.153845695440E+04 
      -0.153891821889E+04        0.194540856704E+00       -0.153872367803E+04 
      -0.153977170803E+04        0.279889770737E+00       -0.153949181826E+04 
      -0.153841026649E+04        0.143745616452E+00       -0.153826652087E+04 
      -0.153896775410E+04        0.199494377948E+00       -0.153876825972E+04 
      -0.153847630702E+04        0.150349669477E+00       -0.153832595735E+04 
      -0.153865656279E+04        0.168375246774E+00       -0.153848818754E+04 
      -0.153895761769E+04        0.198480736885E+00       -0.153875913695E+04 
      -0.153937796153E+04        0.240515121280E+00       -0.153913744641E+04 
      -0.153979414509E+04        0.282133477084E+00       -0.153951201162E+04 
      -0.153976402788E+04        0.279121755753E+00       -0.153948490612E+04 
      -0.153960546529E+04        0.263265497106E+00       -0.153934219980E+04 
      -0.153898372533E+04        0.201091501299E+00       -0.153878263383E+04 
      -0.154039770827E+04        0.342489794669E+00       -0.154005521847E+04 
      -0.154039893885E+04        0.342612852790E+00       -0.154005632600E+04 
      -0.153990245919E+04        0.292964886346E+00       -0.153960949430E+04 
      -0.153923767175E+04        0.226486143252E+00       -0.153901118561E+04 
      -0.153956191061E+04        0.258910029194E+00       -0.153930300058E+04 
      -0.153865845663E+04        0.168564630580E+00       -0.153848989200E+04 
      -0.153936966568E+04        0.239685535815E+00       -0.153912998014E+04 
      -0.153816460427E+04        0.119179394960E+00       -0.153804542488E+04 
      -0.153832812250E+04        0.135531217876E+00       -0.153819259128E+04 
      -0.153790606246E+04        0.933252140033E-01       -0.153781273725E+04 
      -0.153833045632E+04        0.135764599402E+00       -0.153819469172E+04 
      -0.153991768729E+04        0.294487697296E+00       -0.153962319960E+04 
      -0.153864566538E+04        0.167285506038E+00       -0.153847837988E+04 
      -0.153843441709E+04        0.146160676846E+00       -0.153828825641E+04 
      -0.153750083322E+04        0.528022895209E-01       -0.153744803093E+04 
      -0.153851394398E+04        0.154113365793E+00       -0.153835983061E+04 
      -0.153831389675E+04        0.134108642992E+00       -0.153817978811E+04 
      -0.153899151782E+04        0.201870750237E+00       -0.153878964707E+04 
      -0.153761434427E+04        0.641533945239E-01       -0.153755019087E+04 
      -0.153903393651E+04        0.206112618867E+00       -0.153882782389E+04 
      -0.153785014881E+04        0.877338484273E-01       -0.153776241496E+04 
      -0.153788688310E+04        0.914072774027E-01       -0.153779547582E+04 
      -0.153781073916E+04        0.837928837107E-01       -0.153772694628E+04 
      -0.153843350350E+04        0.146069318313E+00       -0.153828743419E+04 
      -0.153700866239E+04        0.358520695144E-02       -0.153700507718E+04 
      -0.153815495772E+04        0.118214739999E+00       -0.153803674298E+04 
      -0.153880818959E+04        0.183537926908E+00       -0.153862465166E+04 
      -0.153944911114E+04        0.247630082226E+00       -0.153920148106E+04 
      -0.153934447190E+04        0.237166158029E+00       -0.153910730574E+04 
      -0.153765033041E+04        0.677520089266E-01       -0.153758257840E+04 
      -0.153746156848E+04        0.488758156934E-01       -0.153741269266E+04 
      -0.153895449295E+04        0.198168262663E+00       -0.153875632469E+04 
      -0.153901408880E+04        0.204127847765E+00       -0.153880996095E+04 
      -0.153960895934E+04        0.263614902210E+00       -0.153934534444E+04 
      -0.153833873445E+04        0.136592413285E+00       -0.153820214204E+04 
      -0.153873492418E+04        0.176211386138E+00       -0.153855871280E+04 
      -0.153760732365E+04        0.634513331093E-01       -0.153754387232E+04 
      -0.153805308905E+04        0.108027873224E+00       -0.153794506118E+04 
      -0.153792267725E+04        0.949866930665E-01       -0.153782769056E+04 
      -0.153804521372E+04        0.107240340303E+00       -0.153793797338E+04 
      -0.153913340091E+04        0.216059059252E+00       -0.153891734185E+04 
      -0.153851964088E+04        0.154683056295E+00       -0.153836495783E+04 
      -0.153800465759E+04        0.103184726700E+00       -0.153790147286E+04 
      -0.153878248137E+04        0.180967105302E+00       -0.153860151427E+04 
      -0.153783547528E+04        0.862664954629E-01       -0.153774920878E+04 
      -0.153839549811E+04        0.142268778924E+00       -0.153825322933E+04 
      -0.153812354729E+04        0.115073696903E+00       -0.153800847359E+04 
      -0.153755987418E+04        0.587063854111E-01       -0.153750116779E+04 
      -0.153785671119E+04        0.883900869814E-01       -0.153776832110E+04 
      -0.153890411891E+04        0.193130859029E+00       -0.153871098805E+04 
      -0.153901706474E+04        0.204425442267E+00       -0.153881263930E+04 
      -0.153876911778E+04        0.179630745629E+00       -0.153858948703E+04 
      -0.153861881031E+04        0.164599998799E+00       -0.153845421031E+04 
      -0.153925823832E+04        0.228542799576E+00       -0.153902969552E+04 
      -0.153950208012E+04        0.252926979347E+00       -0.153924915314E+04 
      -0.153855278882E+04        0.157997850106E+00       -0.153839479097E+04 
      -0.153769340079E+04        0.720590468167E-01       -0.153762134174E+04 
      -0.153714314519E+04        0.170334869060E-01       -0.153712611170E+04 
      -0.153846551965E+04        0.149270932515E+00       -0.153831624871E+04 
      -0.153783038608E+04        0.857575763067E-01       -0.153774462851E+04 
      -0.153811814888E+04        0.114533855444E+00       -0.153800361502E+04 
      -0.153998421206E+04        0.301140173500E+00       -0.153968307188E+04 
      -0.153845617201E+04        0.148336168672E+00       -0.153830783584E+04 
      -0.153983398373E+04        0.286117340719E+00       -0.153954786639E+04 
      -0.153917766235E+04        0.220485203212E+00       -0.153895717715E+04 
      -0.153961301174E+04        0.264020142283E+00       -0.153934899160E+04 
      -0.153887426719E+04        0.190145686858E+00       -0.153868412150E+04 
      -0.153947012673E+04        0.249731640769E+00       -0.153922039509E+04 
      -0.153875685696E+04        0.178404663485E+00       -0.153857845229E+04 
      -0.153937264318E+04        0.239983286151E+00       -0.153913265990E+04 
      -0.153900272910E+04        0.202991877681E+00       -0.153879973722E+04 
      -0.153854117788E+04        0.156836755424E+00       -0.153838434112E+04 
      -0.153897911156E+04        0.200630123985E+00       -0.153877848144E+04 
      -0.153930752788E+04        0.233471755852E+00       -0.153907405612E+04 
      -0.153931032122E+04        0.233751089811E+00       -0.153907657013E+04 
      -0.153805973012E+04        0.108691980100E+00       -0.153795103814E+04 
      -0.153842752114E+04        0.145471081817E+00       -0.153828205006E+04 
      -0.153848918799E+04        0.151637767119E+00       -0.153833755023E+04 
      -0.153868341367E+04        0.171060334405E+00       -0.153851235333E+04 
      -0.153783164858E+04        0.858838256929E-01       -0.153774576475E+04 
      -0.153887171541E+04        0.189890508838E+00       -0.153868182490E+04 
      -0.153830167615E+04        0.132886582884E+00       -0.153816878957E+04 
      -0.153866446019E+04        0.169164986681E+00       -0.153849529520E+04 
      -0.153915418841E+04        0.218137809096E+00       -0.153893605060E+04 
      -0.153903649275E+04        0.206368243241E+00       -0.153883012451E+04 
      -0.153867187467E+04        0.169906434745E+00       -0.153850196823E+04 
      -0.153901758816E+04        0.204477784126E+00       -0.153881311038E+04 
      -0.153935850835E+04        0.238569802727E+00       -0.153911993855E+04 
      -0.153859973355E+04        0.162692322869E+00       -0.153843704123E+04 
      -0.153946242835E+04        0.248961803075E+00       -0.153921346655E+04 
      -0.153906670845E+04        0.209389813095E+00       -0.153885731864E+04 
      -0.153880224584E+04        0.182943552329E+00       -0.153861930229E+04 
      -0.153972485854E+04        0.275204822241E+00       -0.153944965372E+04 
      -0.153891393881E+04        0.194112848587E+00       -0.153871982596E+04 
      -0.153904019565E+04        0.206738532586E+00       -0.153883345711E+04 
      -0.153786106777E+04        0.888257447008E-01       -0.153777224202E+04 
      -0.153915595134E+04        0.218314101745E+00       -0.153893763724E+04 
      -0.153917319944E+04        0.220038912229E+00       -0.153895316053E+04 
      -0.153878645646E+04        0.181364613820E+00       -0.153860509185E+04 
      -0.153909848280E+04        0.212567247355E+00       -0.153888591555E+04 
      -0.153808991733E+04        0.111710700654E+00       -0.153797820663E+04 
      -0.153827199175E+04        0.129918142395E+00       -0.153814207360E+04 
      -0.153803797621E+04        0.106516588960E+00       -0.153793145962E+04 
      -0.153908717454E+04        0.211436421624E+00       -0.153887573812E+04 
      -0.153925432765E+04        0.228151732909E+00       -0.153902617592E+04 
      -0.153851828334E+04        0.154547301449E+00       -0.153836373603E+04 
      -0.153830603514E+04        0.133322482217E+00       -0.153817271266E+04 
      -0.153904423408E+04        0.207142375493E+00       -0.153883709170E+04 
      -0.153810689859E+04        0.113408826498E+00       -0.153799348976E+04 
      -0.153893991445E+04        0.196710413066E+00       -0.153874320404E+04 
      -0.153908940817E+04        0.211659784758E+00       -0.153887774838E+04 
      -0.154025671708E+04        0.328390675796E+00       -0.153992832640E+04 
      -0.153965891625E+04        0.268610593291E+00       -0.153939030566E+04 
      -0.153919889757E+04        0.222608724452E+00       -0.153897628884E+04 
      -0.153842693521E+04        0.145412488405E+00       -0.153828152272E+04 
      -0.153904488857E+04        0.207207824873E+00       -0.153883768075E+04 
      -0.153931046058E+04        0.233765026269E+00       -0.153907669556E+04 
      -0.154006140495E+04        0.308859462646E+00       -0.153975254549E+04 
      -0.153838454600E+04        0.141173568198E+00       -0.153824337244E+04 
      -0.153884293789E+04        0.187012757329E+00       -0.153865592514E+04 
      -0.153898619530E+04        0.201338497581E+00       -0.153878485680E+04 
      -0.153929470685E+04        0.232189653265E+00       -0.153906251720E+04 
      -0.153843627099E+04        0.146346066672E+00       -0.153828992492E+04 
      -0.153909951817E+04        0.212670784959E+00       -0.153888684739E+04 
      -0.153903955829E+04        0.206674796953E+00       -0.153883288349E+04 
      -0.153883407273E+04        0.186126240453E+00       -0.153864794649E+04 
      -0.153914599175E+04        0.217318142879E+00       -0.153892867361E+04 
      -0.153958952647E+04        0.261671615233E+00       -0.153932785486E+04 
      -0.153960627426E+04        0.263346393854E+00       -0.153934292787E+04 
      -0.154011330046E+04        0.314049013693E+00       -0.153979925144E+04 
      -0.153986867715E+04        0.289586682588E+00       -0.153957909046E+04 
      -0.153965124677E+04        0.267843644816E+00       -0.153938340313E+04 
      -0.154020306664E+04        0.323025632318E+00       -0.153988004101E+04 
      -0.153918984223E+04        0.221703190602E+00       -0.153896813904E+04 
      -0.154025395151E+04        0.328114119302E+00       -0.153992583740E+04 
      -0.154028888074E+04        0.331607041499E+00       -0.153995727370E+04 
      -0.153943738214E+04        0.246457182139E+00       -0.153919092496E+04 
      -0.153897102314E+04        0.199821282010E+00       -0.153877120186E+04 
      -0.153852554985E+04        0.155273952539E+00       -0.153837027589E+04 
      -0.153835130906E+04        0.137849873758E+00       -0.153821345919E+04 
      -0.153914278413E+04        0.216997381188E+00       -0.153892578675E+04 
      -0.153845777750E+04        0.148496718103E+00       -0.153830928078E+04 
      -0.153989625149E+04        0.292344116969E+00       -0.153960390737E+04 
      -0.153913360299E+04        0.216079266705E+00       -0.153891752372E+04 
      -0.153856153846E+04        0.158872813399E+00       -0.153840266564E+04 
      -0.153885447331E+04        0.188166298529E+00       -0.153866630701E+04 
      -0.153839574277E+04        0.142293245161E+00       -0.153825344953E+04 
      -0.153915758630E+04        0.218477598255E+00       -0.153893910871E+04 
      -0.153782340829E+04        0.850597963717E-01       -0.153773834849E+04 
      -0.153980016904E+04        0.282735872268E+00       -0.153951743317E+04 
      -0.153879279174E+04        0.181998142290E+00       -0.153861079360E+04 
      -0.153907419181E+04        0.210138149302E+00       -0.153886405367E+04 
      -0.153998786299E+04        0.301505266722E+00       -0.153968635772E+04 
      -0.153994616544E+04        0.297335512083E+00       -0.153964882993E+04 
      -0.153934731497E+04        0.237450465292E+00       -0.153910986451E+04 
      -0.153901568595E+04        0.204287562674E+00       -0.153881139839E+04 
      -0.153861396963E+04        0.164115930817E+00       -0.153844985370E+04 
      -0.153857344517E+04        0.160063484497E+00       -0.153841338168E+04 
      -0.153908535743E+04        0.211254710594E+00       -0.153887410272E+04 
      -0.153815428293E+04        0.118147260471E+00       -0.153803613567E+04 
      -0.153924123439E+04        0.226842406548E+00       -0.153901439198E+04 
      -0.153845963271E+04        0.148682238535E+00       -0.153831095047E+04 
      -0.153857224274E+04        0.159943242135E+00       -0.153841229950E+04 
      -0.153847621821E+04        0.150340788838E+00       -0.153832587742E+04 
      -0.153761075763E+04        0.637947304305E-01       -0.153754696290E+04 
      -0.153921557028E+04        0.224275995944E+00       -0.153899129429E+04 
      -0.153886527323E+04        0.189246291051E+00       -0.153867602694E+04 
      -0.153906821589E+04        0.209540556361E+00       -0.153885867533E+04 
      -0.153910095659E+04        0.212814627235E+00       -0.153888814197E+04 
      -0.153920196449E+04        0.222915416507E+00       -0.153897904907E+04 
      -0.153945475214E+04        0.248194181868E+00       -0.153920655796E+04 
      -0.153926077877E+04        0.228796844947E+00       -0.153903198193E+04 
      -0.153900911921E+04        0.203630888971E+00       -0.153880548832E+04 
      -0.153928580023E+04        0.231298991152E+00       -0.153905450124E+04 
      -0.153944019571E+04        0.246738539210E+00       -0.153919345717E+04 
      -0.153961131518E+04        0.263850485419E+00       -0.153934746469E+04 
      -0.153990329012E+04        0.293047979373E+00       -0.153961024214E+04 
      -0.153871661069E+04        0.174380036889E+00       -0.153854223065E+04 
      -0.153887085724E+04        0.189804692137E+00       -0.153868105255E+04 
      -0.153874053989E+04        0.176772956466E+00       -0.153856376693E+04 
      -0.153882439523E+04        0.185158490538E+00       -0.153863923674E+04 
      -0.153858278438E+04        0.160997405718E+00       -0.153842178697E+04 
      -0.153835752846E+04        0.138471813552E+00       -0.153821905664E+04 
      -0.153776739796E+04        0.794587642941E-01       -0.153768793920E+04 
      -0.153853693596E+04        0.156412563691E+00       -0.153838052339E+04 
      -0.153850288496E+04        0.153007464006E+00       -0.153834987750E+04 
      -0.153859504273E+04        0.162223240487E+00       -0.153843281949E+04 
      -0.153890427795E+04        0.193146762957E+00       -0.153871113119E+04 
      -0.153852117674E+04        0.154836641850E+00       -0.153836634010E+04 
      -0.153914811259E+04        0.217530226384E+00       -0.153893058236E+04 
      -0.153893476954E+04        0.196195921360E+00       -0.153873857361E+04 
      -0.153962773401E+04        0.265492368434E+00       -0.153936224164E+04 
      -0.153807240507E+04        0.109959474550E+00       -0.153796244559E+04 
      -0.153850763582E+04        0.153482550283E+00       -0.153835415327E+04 
      -0.153828886566E+04        0.131605534249E+00       -0.153815726013E+04 
      -0.153824258302E+04        0.126977270022E+00       -0.153811560575E+04 
      -0.153908465038E+04        0.211184005891E+00       -0.153887346637E+04 
      -0.153987450952E+04        0.290169920196E+00       -0.153958433960E+04 
      -0.153774816864E+04        0.775358320250E-01       -0.153767063281E+04 
      -0.153791707069E+04        0.944260368591E-01       -0.153782264465E+04 
      -0.153748855459E+04        0.515744268447E-01       -0.153743698016E+04 
      -0.153869870101E+04        0.172589068527E+00       -0.153852611194E+04 
      -0.153911698485E+04        0.214417452593E+00       -0.153890256740E+04 
      -0.153885857708E+04        0.188576675776E+00       -0.153867000040E+04 
      -0.153889037708E+04        0.191756675628E+00       -0.153869862040E+04 
      -0.153941630886E+04        0.244349853696E+00       -0.153917195900E+04 
      -0.153943357600E+04        0.246076567705E+00       -0.153918749943E+04 
      -0.153934556492E+04        0.237275459910E+00       -0.153910828946E+04 
      -0.153825291930E+04        0.128010897480E+00       -0.153812490840E+04 
      -0.153833362747E+04        0.136081714984E+00       -0.153819754576E+04 
      -0.153784673657E+04        0.873926245385E-01       -0.153775934394E+04 
      -0.153813785002E+04        0.116503969721E+00       -0.153802134605E+04 
      -0.153834952732E+04        0.137671699611E+00       -0.153821185562E+04 
      -0.153749092367E+04        0.518113347383E-01       -0.153743911233E+04 
      -0.153783699670E+04        0.864186377057E-01       -0.153775057806E+04 
      -0.153845384341E+04        0.148103308786E+00       -0.153830574010E+04 
      -0.153771269617E+04        0.739885845312E-01       -0.153763870758E+04 
      -0.153823318176E+04        0.126037144092E+00       -0.153810714462E+04 
      -0.153849341280E+04        0.152060247631E+00       -0.153834135255E+04 
      -0.153793320188E+04        0.960391561407E-01       -0.153783716273E+04 
      -0.153896921038E+04        0.199640005450E+00       -0.153876957037E+04 
      -0.153740544231E+04        0.432631983374E-01       -0.153736217911E+04 
      -0.153738855286E+04        0.415742536296E-01       -0.153734697860E+04 
      -0.153803544823E+04        0.106263790454E+00       -0.153792918444E+04 
      -0.153959317608E+04        0.262036576286E+00       -0.153933113951E+04 
      -0.153930679335E+04        0.233398302479E+00       -0.153907339504E+04 
      -0.153890691322E+04        0.193410290252E+00       -0.153871350293E+04 
      -0.153801639179E+04        0.104358146900E+00       -0.153791203364E+04 
      -0.153934488804E+04        0.237207771897E+00       -0.153910768027E+04 
      -0.153905237501E+04        0.207956468889E+00       -0.153884441854E+04 
      -0.153761978539E+04        0.646975068585E-01       -0.153755508788E+04 
      -0.153949469299E+04        0.252188266592E+00       -0.153924250472E+04 
      -0.153909966405E+04        0.212685372586E+00       -0.153888697867E+04 
      -0.153964340297E+04        0.267059264841E+00       -0.153937634371E+04 
      -0.153899131138E+04        0.201850106297E+00       -0.153878946128E+04 
      -0.153886585214E+04        0.189304182218E+00       -0.153867654796E+04 
      -0.153908447455E+04        0.211166422907E+00       -0.153887330813E+04 
      -0.153923139297E+04        0.225858264859E+00       -0.153900553471E+04 
      -0.153908123279E+04        0.210842246997E+00       -0.153887039054E+04 
      -0.153825741738E+04        0.128460705890E+00       -0.153812895667E+04 
      -0.153793014786E+04        0.957337540574E-01       -0.153783441411E+04 
      -0.153835958891E+04        0.138677858590E+00       -0.153822091105E+04 
      -0.153874325380E+04        0.177044347623E+00       -0.153856620945E+04 
      -0.153839760103E+04        0.142479070945E+00       -0.153825512196E+04 
      -0.153890437589E+04        0.193156557270E+00       -0.153871121934E+04 
      -0.153960114257E+04        0.262833224386E+00       -0.153933830934E+04 
      -0.153974071405E+04        0.276790373218E+00       -0.153946392368E+04 
      -0.153938296942E+04        0.241015909700E+00       -0.153914195351E+04 
      -0.153853887854E+04        0.156606821768E+00       -0.153838227172E+04 
      -0.153913905881E+04        0.216624848961E+00       -0.153892243396E+04 
      -0.153824743275E+04        0.127462242577E+00       -0.153811997050E+04 
      -0.153921458985E+04        0.224177953253E+00       -0.153899041190E+04 
      -0.153775656269E+04        0.783752365756E-01       -0.153767818745E+04 
      -0.153959460088E+04        0.262179056000E+00       -0.153933242183E+04 
      -0.153848956349E+04        0.151675316993E+00       -0.153833788817E+04 
      -0.153830093181E+04        0.132812149284E+00       -0.153816811967E+04 
      -0.153847668094E+04        0.150387061957E+00       -0.153832629388E+04 
      -0.153822194019E+04        0.124912986457E+00       -0.153809702720E+04 
      -0.153797273891E+04        0.999928592498E-01       -0.153787274605E+04 
      -0.153779859530E+04        0.825784977514E-01       -0.153771601680E+04 
